sourceTaxonId;sourceTaxonName;sourceLifestageName;interactionTypeName;targetGenericItemName;localityName;reference1Id;reference2Id;reference3Id;reference4Id
B12;Pterodroma madeira;all;eats;invertebrates;EUROPE;BIRDref12;BIRDref532;BIRDref517;
B12;Pterodroma madeira;all;eats;fish;EUROPE;BIRDref12;BIRDref532;BIRDref517;
B13;Bulweria bulwerii;all;eats;invertebrates;EUROPE;BIRDref13;BIRDref532;BIRDref517;
B13;Bulweria bulwerii;all;eats;fish;EUROPE;BIRDref13;BIRDref532;BIRDref517;
B14;Calonectris diomedea;all;eats;invertebrates;EUROPE;BIRDref14;BIRDref532;BIRDref517;
B14;Calonectris diomedea;all;eats;fish;EUROPE;BIRDref14;BIRDref532;BIRDref517;
B15;Puffinus puffinus;all;eats;invertebrates;EUROPE;BIRDref15;BIRDref532;BIRDref517;
B15;Puffinus puffinus;all;eats;fish;EUROPE;BIRDref15;BIRDref532;BIRDref517;
B16;Puffinus yelkouan;all;eats;invertebrates;EUROPE;BIRDref16;BIRDref532;BIRDref517;
B16;Puffinus yelkouan;all;eats;fish;EUROPE;BIRDref16;BIRDref532;BIRDref517;
B17;Puffinus mauretanicus;all;eats;invertebrates;EUROPE;BIRDref17;BIRDref532;BIRDref517;
B17;Puffinus mauretanicus;all;eats;fish;EUROPE;BIRDref17;BIRDref532;BIRDref517;
B18;Puffinus assimilis;all;eats;invertebrates;EUROPE;BIRDref18;BIRDref532;BIRDref517;
B18;Puffinus assimilis;all;eats;fish;EUROPE;BIRDref18;BIRDref532;BIRDref517;
B19;Pelagodroma marina;all;eats;invertebrates;EUROPE;BIRDref19;BIRDref532;BIRDref517;
B19;Pelagodroma marina;all;eats;fish;EUROPE;BIRDref19;BIRDref532;BIRDref517;
B20;Hydrobates pelagicus;all;eats;invertebrates;EUROPE;BIRDref20;BIRDref532;BIRDref517;
B20;Hydrobates pelagicus;all;eats;fish;EUROPE;BIRDref20;BIRDref532;BIRDref517;
B21;Oceanodroma leucorhoa;all;eats;invertebrates;EUROPE;BIRDref21;BIRDref532;BIRDref517;
B21;Oceanodroma leucorhoa;all;eats;fish;EUROPE;BIRDref21;BIRDref532;BIRDref517;
B22;Oceanodroma castro;all;eats;invertebrates;EUROPE;BIRDref22;BIRDref532;BIRDref517;
B22;Oceanodroma castro;all;eats;fish;EUROPE;BIRDref22;BIRDref532;BIRDref517;
B23;Phaethon aethereus;all;eats;invertebrates;EUROPE;BIRDref23;BIRDref532;BIRDref517;
B23;Phaethon aethereus;all;eats;fish;EUROPE;BIRDref23;BIRDref532;BIRDref517;
B24;Morus bassanus;all;eats;invertebrates;EUROPE;BIRDref24;BIRDref532;BIRDref517;
B24;Morus bassanus;all;eats;fish;EUROPE;BIRDref24;BIRDref532;BIRDref517;
B25;Phalacrocorax carbo;all;eats;invertebrates;EUROPE;BIRDref25;BIRDref532;BIRDref517;
B25;Phalacrocorax carbo;all;eats;fish;EUROPE;BIRDref25;BIRDref532;BIRDref517;
B25;Phalacrocorax carbo;all;eats;domestic animals;EUROPE;BIRDref25;BIRDref532;BIRDref517;
B26;Phalacrocorax aristotelis;all;eats;invertebrates;EUROPE;BIRDref26;BIRDref532;BIRDref517;
B26;Phalacrocorax aristotelis;all;eats;fish;EUROPE;BIRDref26;BIRDref532;BIRDref517;
B27;Phalacrocorax pygmaeus;all;eats;mosses and lichens;EUROPE;BIRDref27;BIRDref532;BIRDref517;
B27;Phalacrocorax pygmaeus;all;eats;invertebrates;EUROPE;BIRDref27;BIRDref532;BIRDref517;
B27;Phalacrocorax pygmaeus;all;eats;fish;EUROPE;BIRDref27;BIRDref532;BIRDref517;
B28;Pelecanus onocrotalus;all;eats;fish;EUROPE;BIRDref28;BIRDref532;BIRDref517;
B29;Pelecanus crispus;all;eats;fish;EUROPE;BIRDref29;BIRDref532;BIRDref517;
B30;Ardea cinerea;all;eats;seeds nuts and grains;EUROPE;BIRDref30;BIRDref532;BIRDref517;
B30;Ardea cinerea;all;eats;other plant parts;EUROPE;BIRDref30;BIRDref532;BIRDref517;
B30;Ardea cinerea;all;eats;invertebrates;EUROPE;BIRDref30;BIRDref532;BIRDref517;
B30;Ardea cinerea;all;eats;fish;EUROPE;BIRDref30;BIRDref532;BIRDref517;
B31;Ardea purpurea;all;eats;seeds nuts and grains;EUROPE;BIRDref31;BIRDref532;BIRDref517;
B31;Ardea purpurea;all;eats;other plant parts;EUROPE;BIRDref31;BIRDref532;BIRDref517;
B31;Ardea purpurea;all;eats;invertebrates;EUROPE;BIRDref31;BIRDref532;BIRDref517;
B31;Ardea purpurea;all;eats;fish;EUROPE;BIRDref31;BIRDref532;BIRDref517;
B32;Ardea alba;all;eats;seeds nuts and grains;EUROPE;BIRDref32;BIRDref532;BIRDref517;
B32;Ardea alba;all;eats;other plant parts;EUROPE;BIRDref32;BIRDref532;BIRDref517;
B32;Ardea alba;all;eats;invertebrates;EUROPE;BIRDref32;BIRDref532;BIRDref517;
B32;Ardea alba;all;eats;fish;EUROPE;BIRDref32;BIRDref532;BIRDref517;
B33;Egretta garzetta;all;eats;seeds nuts and grains;EUROPE;BIRDref33;BIRDref532;BIRDref517;
B33;Egretta garzetta;all;eats;other plant parts;EUROPE;BIRDref33;BIRDref532;BIRDref517;
B33;Egretta garzetta;all;eats;invertebrates;EUROPE;BIRDref33;BIRDref532;BIRDref517;
B33;Egretta garzetta;all;eats;fish;EUROPE;BIRDref33;BIRDref532;BIRDref517;
B34;Ardeola ralloides;all;eats;invertebrates;EUROPE;BIRDref34;BIRDref532;BIRDref517;
B34;Ardeola ralloides;all;eats;fish;EUROPE;BIRDref34;BIRDref532;BIRDref517;
B35;Bubulcus ibis;all;eats;invertebrates;EUROPE;BIRDref35;BIRDref532;BIRDref517;
B35;Bubulcus ibis;all;eats;fish;EUROPE;BIRDref35;BIRDref532;BIRDref517;
B36;Nycticorax nycticorax;all;eats;fruit;EUROPE;BIRDref36;BIRDref532;BIRDref517;
B36;Nycticorax nycticorax;all;eats;invertebrates;EUROPE;BIRDref36;BIRDref532;BIRDref517;
B36;Nycticorax nycticorax;all;eats;fish;EUROPE;BIRDref36;BIRDref532;BIRDref517;
B37;Ixobrychus minutus;all;eats;invertebrates;EUROPE;BIRDref37;BIRDref532;BIRDref517;
B37;Ixobrychus minutus;all;eats;fish;EUROPE;BIRDref37;BIRDref532;BIRDref517;
B38;Botaurus stellaris;all;eats;invertebrates;EUROPE;BIRDref38;BIRDref532;BIRDref517;
B38;Botaurus stellaris;all;eats;fish;EUROPE;BIRDref38;BIRDref532;BIRDref517;
B39;Ciconia nigra;all;eats;invertebrates;EUROPE;BIRDref39;BIRDref532;BIRDref517;
B39;Ciconia nigra;all;eats;fish;EUROPE;BIRDref39;BIRDref532;BIRDref517;
B40;Ciconia ciconia;all;eats;invertebrates;EUROPE;BIRDref40;BIRDref532;BIRDref517;
B40;Ciconia ciconia;all;eats;fish;EUROPE;BIRDref40;BIRDref532;BIRDref517;
B41;Plegadis falcinellus;all;eats;invertebrates;EUROPE;BIRDref41;BIRDref532;BIRDref517;
B41;Plegadis falcinellus;all;eats;fish;EUROPE;BIRDref41;BIRDref532;BIRDref517;
B42;Platalea leucorodia;all;eats;other plant parts;EUROPE;BIRDref42;BIRDref532;BIRDref517;
B42;Platalea leucorodia;all;eats;invertebrates;EUROPE;BIRDref42;BIRDref532;BIRDref517;
B42;Platalea leucorodia;all;eats;fish;EUROPE;BIRDref42;BIRDref532;BIRDref517;
B43;Phoenicopterus roseus;all;eats;algae;EUROPE;BIRDref43;BIRDref532;BIRDref517;
B43;Phoenicopterus roseus;all;eats;detritus;EUROPE;BIRDref43;BIRDref532;BIRDref517;
B43;Phoenicopterus roseus;all;eats;seeds nuts and grains;EUROPE;BIRDref43;BIRDref532;BIRDref517;
B43;Phoenicopterus roseus;all;eats;invertebrates;EUROPE;BIRDref43;BIRDref532;BIRDref517;
B44;Cygnus olor;all;eats;algae;EUROPE;BIRDref44;BIRDref532;BIRDref517;
B44;Cygnus olor;all;eats;seeds nuts and grains;EUROPE;BIRDref44;BIRDref532;BIRDref517;
B44;Cygnus olor;all;eats;other plant parts;EUROPE;BIRDref44;BIRDref532;BIRDref517;
B44;Cygnus olor;all;eats;invertebrates;EUROPE;BIRDref44;BIRDref532;BIRDref517;
B44;Cygnus olor;all;eats;fish;EUROPE;BIRDref44;BIRDref532;BIRDref517;
B45;Cygnus cygnus;all;eats;algae;EUROPE;BIRDref45;BIRDref532;BIRDref517;
B45;Cygnus cygnus;all;eats;seeds nuts and grains;EUROPE;BIRDref45;BIRDref532;BIRDref517;
B45;Cygnus cygnus;all;eats;other plant parts;EUROPE;BIRDref45;BIRDref532;BIRDref517;
B45;Cygnus cygnus;all;eats;invertebrates;EUROPE;BIRDref45;BIRDref532;BIRDref517;
B46;Cygnus columbianus;all;eats;seeds nuts and grains;EUROPE;BIRDref46;BIRDref532;BIRDref517;
B46;Cygnus columbianus;all;eats;other plant parts;EUROPE;BIRDref46;BIRDref532;BIRDref517;
B47;Anser fabalis;all;eats;seeds nuts and grains;EUROPE;BIRDref47;BIRDref532;BIRDref517;
B47;Anser fabalis;all;eats;fruit;EUROPE;BIRDref47;BIRDref532;BIRDref517;
B47;Anser fabalis;all;eats;other plant parts;EUROPE;BIRDref47;BIRDref532;BIRDref517;
B48;Anser brachyrhynchus;all;eats;mosses and lichens;EUROPE;BIRDref48;BIRDref532;BIRDref517;
B48;Anser brachyrhynchus;all;eats;seeds nuts and grains;EUROPE;BIRDref48;BIRDref532;BIRDref517;
B48;Anser brachyrhynchus;all;eats;fruit;EUROPE;BIRDref48;BIRDref532;BIRDref517;
B48;Anser brachyrhynchus;all;eats;other plant parts;EUROPE;BIRDref48;BIRDref532;BIRDref517;
B49;Anser albifrons;all;eats;mosses and lichens;EUROPE;BIRDref49;BIRDref532;BIRDref517;
B49;Anser albifrons;all;eats;seeds nuts and grains;EUROPE;BIRDref49;BIRDref532;BIRDref517;
B49;Anser albifrons;all;eats;other plant parts;EUROPE;BIRDref49;BIRDref532;BIRDref517;
B50;Anser erythropus;all;eats;seeds nuts and grains;EUROPE;BIRDref50;BIRDref532;BIRDref517;
B50;Anser erythropus;all;eats;other plant parts;EUROPE;BIRDref50;BIRDref532;BIRDref517;
B51;Anser anser;all;eats;seeds nuts and grains;EUROPE;BIRDref51;BIRDref532;BIRDref517;
B51;Anser anser;all;eats;fruit;EUROPE;BIRDref51;BIRDref532;BIRDref517;
B51;Anser anser;all;eats;other plant parts;EUROPE;BIRDref51;BIRDref532;BIRDref517;
B53;Branta leucopsis;all;eats;seeds nuts and grains;EUROPE;BIRDref53;BIRDref532;BIRDref517;
B53;Branta leucopsis;all;eats;other plant parts;EUROPE;BIRDref53;BIRDref532;BIRDref517;
B54;Branta bernicla;all;eats;algae;EUROPE;BIRDref54;BIRDref532;BIRDref517;
B54;Branta bernicla;all;eats;seeds nuts and grains;EUROPE;BIRDref54;BIRDref532;BIRDref517;
B54;Branta bernicla;all;eats;other plant parts;EUROPE;BIRDref54;BIRDref532;BIRDref517;
B56;Tadorna ferruginea;all;eats;algae;EUROPE;BIRDref56;BIRDref532;BIRDref517;
B56;Tadorna ferruginea;all;eats;seeds nuts and grains;EUROPE;BIRDref56;BIRDref532;BIRDref517;
B56;Tadorna ferruginea;all;eats;other plant parts;EUROPE;BIRDref56;BIRDref532;BIRDref517;
B56;Tadorna ferruginea;all;eats;invertebrates;EUROPE;BIRDref56;BIRDref532;BIRDref517;
B56;Tadorna ferruginea;all;eats;fish;EUROPE;BIRDref56;BIRDref532;BIRDref517;
B57;Tadorna tadorna;all;eats;algae;EUROPE;BIRDref57;BIRDref532;BIRDref517;
B57;Tadorna tadorna;all;eats;seeds nuts and grains;EUROPE;BIRDref57;BIRDref532;BIRDref517;
B57;Tadorna tadorna;all;eats;other plant parts;EUROPE;BIRDref57;BIRDref532;BIRDref517;
B57;Tadorna tadorna;all;eats;invertebrates;EUROPE;BIRDref57;BIRDref532;BIRDref517;
B57;Tadorna tadorna;all;eats;fish;EUROPE;BIRDref57;BIRDref532;BIRDref517;
B58;Anas penelope;all;eats;algae;EUROPE;BIRDref58;BIRDref532;BIRDref517;
B58;Anas penelope;all;eats;seeds nuts and grains;EUROPE;BIRDref58;BIRDref532;BIRDref517;
B58;Anas penelope;all;eats;other plant parts;EUROPE;BIRDref58;BIRDref532;BIRDref517;
B58;Anas penelope;all;eats;invertebrates;EUROPE;BIRDref58;BIRDref532;BIRDref517;
B59;Anas strepera;all;eats;algae;EUROPE;BIRDref59;BIRDref532;BIRDref517;
B59;Anas strepera;all;eats;seeds nuts and grains;EUROPE;BIRDref59;BIRDref532;BIRDref517;
B59;Anas strepera;all;eats;other plant parts;EUROPE;BIRDref59;BIRDref532;BIRDref517;
B59;Anas strepera;all;eats;invertebrates;EUROPE;BIRDref59;BIRDref532;BIRDref517;
B59;Anas strepera;all;eats;fish;EUROPE;BIRDref59;BIRDref532;BIRDref517;
B60;Anas crecca;all;eats;algae;EUROPE;BIRDref60;BIRDref532;BIRDref517;
B60;Anas crecca;all;eats;seeds nuts and grains;EUROPE;BIRDref60;BIRDref532;BIRDref517;
B60;Anas crecca;all;eats;other plant parts;EUROPE;BIRDref60;BIRDref532;BIRDref517;
B60;Anas crecca;all;eats;invertebrates;EUROPE;BIRDref60;BIRDref532;BIRDref517;
B61;Anas platyrhynchos;all;eats;algae;EUROPE;BIRDref61;BIRDref532;BIRDref517;
B61;Anas platyrhynchos;all;eats;seeds nuts and grains;EUROPE;BIRDref61;BIRDref532;BIRDref517;
B61;Anas platyrhynchos;all;eats;other plant parts;EUROPE;BIRDref61;BIRDref532;BIRDref517;
B61;Anas platyrhynchos;all;eats;invertebrates;EUROPE;BIRDref61;BIRDref532;BIRDref517;
B61;Anas platyrhynchos;all;eats;fish;EUROPE;BIRDref61;BIRDref532;BIRDref517;
B62;Anas acuta;all;eats;algae;EUROPE;BIRDref62;BIRDref532;BIRDref517;
B62;Anas acuta;all;eats;seeds nuts and grains;EUROPE;BIRDref62;BIRDref532;BIRDref517;
B62;Anas acuta;all;eats;other plant parts;EUROPE;BIRDref62;BIRDref532;BIRDref517;
B62;Anas acuta;all;eats;invertebrates;EUROPE;BIRDref62;BIRDref532;BIRDref517;
B62;Anas acuta;all;eats;fish;EUROPE;BIRDref62;BIRDref532;BIRDref517;
B63;Anas querquedula;all;eats;algae;EUROPE;BIRDref63;BIRDref532;BIRDref517;
B63;Anas querquedula;all;eats;seeds nuts and grains;EUROPE;BIRDref63;BIRDref532;BIRDref517;
B63;Anas querquedula;all;eats;other plant parts;EUROPE;BIRDref63;BIRDref532;BIRDref517;
B63;Anas querquedula;all;eats;invertebrates;EUROPE;BIRDref63;BIRDref532;BIRDref517;
B63;Anas querquedula;all;eats;fish;EUROPE;BIRDref63;BIRDref532;BIRDref517;
B64;Anas clypeata;all;eats;algae;EUROPE;BIRDref64;BIRDref532;BIRDref517;
B64;Anas clypeata;all;eats;seeds nuts and grains;EUROPE;BIRDref64;BIRDref532;BIRDref517;
B64;Anas clypeata;all;eats;other plant parts;EUROPE;BIRDref64;BIRDref532;BIRDref517;
B64;Anas clypeata;all;eats;invertebrates;EUROPE;BIRDref64;BIRDref532;BIRDref517;
B64;Anas clypeata;all;eats;fish;EUROPE;BIRDref64;BIRDref532;BIRDref517;
B65;Marmaronetta angustirostris;all;eats;algae;EUROPE;BIRDref65;BIRDref532;BIRDref517;
B65;Marmaronetta angustirostris;all;eats;seeds nuts and grains;EUROPE;BIRDref65;BIRDref532;BIRDref517;
B65;Marmaronetta angustirostris;all;eats;other plant parts;EUROPE;BIRDref65;BIRDref532;BIRDref517;
B65;Marmaronetta angustirostris;all;eats;invertebrates;EUROPE;BIRDref65;BIRDref532;BIRDref517;
B66;Netta rufina;all;eats;algae;EUROPE;BIRDref66;BIRDref532;BIRDref517;
B66;Netta rufina;all;eats;seeds nuts and grains;EUROPE;BIRDref66;BIRDref532;BIRDref517;
B66;Netta rufina;all;eats;other plant parts;EUROPE;BIRDref66;BIRDref532;BIRDref517;
B66;Netta rufina;all;eats;invertebrates;EUROPE;BIRDref66;BIRDref532;BIRDref517;
B66;Netta rufina;all;eats;fish;EUROPE;BIRDref66;BIRDref532;BIRDref517;
B67;Aythya ferina;all;eats;seeds nuts and grains;EUROPE;BIRDref67;BIRDref532;BIRDref517;
B67;Aythya ferina;all;eats;other plant parts;EUROPE;BIRDref67;BIRDref532;BIRDref517;
B67;Aythya ferina;all;eats;invertebrates;EUROPE;BIRDref67;BIRDref532;BIRDref517;
B67;Aythya ferina;all;eats;fish;EUROPE;BIRDref67;BIRDref532;BIRDref517;
B68;Aythya nyroca;all;eats;seeds nuts and grains;EUROPE;BIRDref68;BIRDref532;BIRDref517;
B68;Aythya nyroca;all;eats;other plant parts;EUROPE;BIRDref68;BIRDref532;BIRDref517;
B68;Aythya nyroca;all;eats;invertebrates;EUROPE;BIRDref68;BIRDref532;BIRDref517;
B68;Aythya nyroca;all;eats;fish;EUROPE;BIRDref68;BIRDref532;BIRDref517;
B69;Aythya fuligula;all;eats;seeds nuts and grains;EUROPE;BIRDref69;BIRDref532;BIRDref517;
B69;Aythya fuligula;all;eats;other plant parts;EUROPE;BIRDref69;BIRDref532;BIRDref517;
B69;Aythya fuligula;all;eats;invertebrates;EUROPE;BIRDref69;BIRDref532;BIRDref517;
B69;Aythya fuligula;all;eats;fish;EUROPE;BIRDref69;BIRDref532;BIRDref517;
B70;Aythya marila;all;eats;seeds nuts and grains;EUROPE;BIRDref70;BIRDref532;BIRDref517;
B70;Aythya marila;all;eats;other plant parts;EUROPE;BIRDref70;BIRDref532;BIRDref517;
B70;Aythya marila;all;eats;invertebrates;EUROPE;BIRDref70;BIRDref532;BIRDref517;
B70;Aythya marila;all;eats;fish;EUROPE;BIRDref70;BIRDref532;BIRDref517;
B71;Somateria mollissima;all;eats;algae;EUROPE;BIRDref71;BIRDref532;BIRDref517;
B71;Somateria mollissima;all;eats;seeds nuts and grains;EUROPE;BIRDref71;BIRDref532;BIRDref517;
B71;Somateria mollissima;all;eats;fruit;EUROPE;BIRDref71;BIRDref532;BIRDref517;
B71;Somateria mollissima;all;eats;other plant parts;EUROPE;BIRDref71;BIRDref532;BIRDref517;
B71;Somateria mollissima;all;eats;invertebrates;EUROPE;BIRDref71;BIRDref532;BIRDref517;
B71;Somateria mollissima;all;eats;fish;EUROPE;BIRDref71;BIRDref532;BIRDref517;
B72;Somateria spectabilis;all;eats;other plant parts;EUROPE;BIRDref72;BIRDref532;BIRDref517;
B72;Somateria spectabilis;all;eats;invertebrates;EUROPE;BIRDref72;BIRDref532;BIRDref517;
B72;Somateria spectabilis;all;eats;fish;EUROPE;BIRDref72;BIRDref532;BIRDref517;
B73;Polysticta stelleri;all;eats;invertebrates;EUROPE;BIRDref73;BIRDref532;BIRDref517;
B73;Polysticta stelleri;all;eats;fish;EUROPE;BIRDref73;BIRDref532;BIRDref517;
B74;Histrionicus histrionicus;all;eats;invertebrates;EUROPE;BIRDref74;BIRDref532;BIRDref517;
B74;Histrionicus histrionicus;all;eats;fish;EUROPE;BIRDref74;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;mosses and lichens;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;algae;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;seeds nuts and grains;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;fruit;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;other plant parts;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;invertebrates;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B75;Clangula hyemalis;all;eats;fish;EUROPE;BIRDref75;BIRDref532;BIRDref517;
B76;Melanitta nigra;all;eats;algae;EUROPE;BIRDref76;BIRDref532;BIRDref517;
B76;Melanitta nigra;all;eats;seeds nuts and grains;EUROPE;BIRDref76;BIRDref532;BIRDref517;
B76;Melanitta nigra;all;eats;other plant parts;EUROPE;BIRDref76;BIRDref532;BIRDref517;
B76;Melanitta nigra;all;eats;invertebrates;EUROPE;BIRDref76;BIRDref532;BIRDref517;
B76;Melanitta nigra;all;eats;fish;EUROPE;BIRDref76;BIRDref532;BIRDref517;
B77;Melanitta fusca;all;eats;algae;EUROPE;BIRDref77;BIRDref532;BIRDref517;
B77;Melanitta fusca;all;eats;seeds nuts and grains;EUROPE;BIRDref77;BIRDref532;BIRDref517;
B77;Melanitta fusca;all;eats;other plant parts;EUROPE;BIRDref77;BIRDref532;BIRDref517;
B77;Melanitta fusca;all;eats;invertebrates;EUROPE;BIRDref77;BIRDref532;BIRDref517;
B77;Melanitta fusca;all;eats;fish;EUROPE;BIRDref77;BIRDref532;BIRDref517;
B78;Bucephala clangula;all;eats;algae;EUROPE;BIRDref78;BIRDref532;BIRDref517;
B78;Bucephala clangula;all;eats;seeds nuts and grains;EUROPE;BIRDref78;BIRDref532;BIRDref517;
B78;Bucephala clangula;all;eats;other plant parts;EUROPE;BIRDref78;BIRDref532;BIRDref517;
B78;Bucephala clangula;all;eats;invertebrates;EUROPE;BIRDref78;BIRDref532;BIRDref517;
B78;Bucephala clangula;all;eats;fish;EUROPE;BIRDref78;BIRDref532;BIRDref517;
B79;Bucephala islandica;all;eats;algae;EUROPE;BIRDref79;BIRDref532;BIRDref517;
B79;Bucephala islandica;all;eats;seeds nuts and grains;EUROPE;BIRDref79;BIRDref532;BIRDref517;
B79;Bucephala islandica;all;eats;invertebrates;EUROPE;BIRDref79;BIRDref532;BIRDref517;
B79;Bucephala islandica;all;eats;fish;EUROPE;BIRDref79;BIRDref532;BIRDref517;
B80;Mergellus albellus;all;eats;seeds nuts and grains;EUROPE;BIRDref80;BIRDref532;BIRDref517;
B80;Mergellus albellus;all;eats;other plant parts;EUROPE;BIRDref80;BIRDref532;BIRDref517;
B80;Mergellus albellus;all;eats;invertebrates;EUROPE;BIRDref80;BIRDref532;BIRDref517;
B80;Mergellus albellus;all;eats;fish;EUROPE;BIRDref80;BIRDref532;BIRDref517;
B81;Mergus serrator;all;eats;other plant parts;EUROPE;BIRDref81;BIRDref532;BIRDref517;
B81;Mergus serrator;all;eats;invertebrates;EUROPE;BIRDref81;BIRDref532;BIRDref517;
B81;Mergus serrator;all;eats;fish;EUROPE;BIRDref81;BIRDref532;BIRDref517;
B82;Mergus merganser;all;eats;invertebrates;EUROPE;BIRDref82;BIRDref532;BIRDref517;
B82;Mergus merganser;all;eats;fish;EUROPE;BIRDref82;BIRDref532;BIRDref517;
B84;Oxyura leucocephala;all;eats;algae;EUROPE;BIRDref84;BIRDref532;BIRDref517;
B84;Oxyura leucocephala;all;eats;seeds nuts and grains;EUROPE;BIRDref84;BIRDref532;BIRDref517;
B84;Oxyura leucocephala;all;eats;other plant parts;EUROPE;BIRDref84;BIRDref532;BIRDref517;
B84;Oxyura leucocephala;all;eats;invertebrates;EUROPE;BIRDref84;BIRDref532;BIRDref517;
B85;Pandion haliaetus;all;eats;invertebrates;EUROPE;BIRDref85;BIRDref533;BIRDref518;
B85;Pandion haliaetus;all;eats;fish;EUROPE;BIRDref85;BIRDref533;BIRDref518;
B86;Pernis apivorus;all;eats;fruit;EUROPE;BIRDref86;BIRDref533;BIRDref518;
B86;Pernis apivorus;all;eats;invertebrates;EUROPE;BIRDref86;BIRDref533;BIRDref518;
B86;Pernis apivorus;all;eats;domestic animals;EUROPE;BIRDref86;BIRDref533;BIRDref518;
B87;Elanus caeruleus;all;eats;invertebrates;EUROPE;BIRDref87;BIRDref533;BIRDref518;
B88;Milvus milvus;all;eats;invertebrates;EUROPE;BIRDref88;BIRDref533;BIRDref518;
B88;Milvus milvus;all;eats;fish;EUROPE;BIRDref88;BIRDref533;BIRDref518;
B88;Milvus milvus;all;eats;domestic animals;EUROPE;BIRDref88;BIRDref533;BIRDref518;
B89;Milvus migrans;all;eats;invertebrates;EUROPE;BIRDref89;BIRDref533;BIRDref518;
B89;Milvus migrans;all;eats;fish;EUROPE;BIRDref89;BIRDref533;BIRDref518;
B89;Milvus migrans;all;eats;domestic animals;EUROPE;BIRDref89;BIRDref533;BIRDref518;
B90;Haliaeetus albicilla;all;eats;invertebrates;EUROPE;BIRDref90;BIRDref533;BIRDref518;
B90;Haliaeetus albicilla;all;eats;fish;EUROPE;BIRDref90;BIRDref533;BIRDref518;
B90;Haliaeetus albicilla;all;eats;domestic animals;EUROPE;BIRDref90;BIRDref533;BIRDref518;
B91;Gypaetus barbatus;all;eats;domestic animals;EUROPE;BIRDref91;BIRDref533;BIRDref518;
B92;Neophron percnopterus;all;eats;invertebrates;EUROPE;BIRDref92;BIRDref533;BIRDref518;
B92;Neophron percnopterus;all;eats;domestic animals;EUROPE;BIRDref92;BIRDref533;BIRDref518;
B93;Gyps fulvus;all;eats;domestic animals;EUROPE;BIRDref93;BIRDref533;BIRDref518;
B94;Aegypius monachus;all;eats;invertebrates;EUROPE;BIRDref94;BIRDref533;BIRDref518;
B94;Aegypius monachus;all;eats;domestic animals;EUROPE;BIRDref94;BIRDref533;BIRDref518;
B95;Circaetus gallicus;all;eats;invertebrates;EUROPE;BIRDref95;BIRDref533;BIRDref518;
B96;Circus aeruginosus;all;eats;invertebrates;EUROPE;BIRDref96;BIRDref533;BIRDref518;
B96;Circus aeruginosus;all;eats;fish;EUROPE;BIRDref96;BIRDref533;BIRDref518;
B96;Circus aeruginosus;all;eats;domestic animals;EUROPE;BIRDref96;BIRDref533;BIRDref518;
B97;Circus cyaneus;all;eats;invertebrates;EUROPE;BIRDref97;BIRDref533;BIRDref518;
B97;Circus cyaneus;all;eats;fish;EUROPE;BIRDref97;BIRDref533;BIRDref518;
B98;Circus macrourus;all;eats;invertebrates;EUROPE;BIRDref98;BIRDref533;BIRDref518;
B99;Circus pygargus;all;eats;invertebrates;EUROPE;BIRDref99;BIRDref533;BIRDref518;
B100;Accipiter brevipes;all;eats;invertebrates;EUROPE;BIRDref100;BIRDref533;BIRDref518;
B101;Accipiter nisus;all;eats;invertebrates;EUROPE;BIRDref101;BIRDref533;BIRDref518;
B102;Accipiter gentilis;all;eats;invertebrates;EUROPE;BIRDref102;BIRDref533;BIRDref518;
B103;Buteo buteo;all;eats;invertebrates;EUROPE;BIRDref103;BIRDref533;BIRDref518;
B103;Buteo buteo;all;eats;fish;EUROPE;BIRDref103;BIRDref533;BIRDref518;
B103;Buteo buteo;all;eats;domestic animals;EUROPE;BIRDref103;BIRDref533;BIRDref518;
B104;Buteo rufinus;all;eats;invertebrates;EUROPE;BIRDref104;BIRDref533;BIRDref518;
B104;Buteo rufinus;all;eats;domestic animals;EUROPE;BIRDref104;BIRDref533;BIRDref518;
B105;Buteo lagopus;all;eats;invertebrates;EUROPE;BIRDref105;BIRDref533;BIRDref518;
B105;Buteo lagopus;all;eats;fish;EUROPE;BIRDref105;BIRDref533;BIRDref518;
B105;Buteo lagopus;all;eats;domestic animals;EUROPE;BIRDref105;BIRDref533;BIRDref518;
B106;Aquila pomarina;all;eats;invertebrates;EUROPE;BIRDref106;BIRDref533;BIRDref518;
B106;Aquila pomarina;all;eats;domestic animals;EUROPE;BIRDref106;BIRDref533;BIRDref518;
B107;Aquila clanga;all;eats;invertebrates;EUROPE;BIRDref107;BIRDref533;BIRDref518;
B107;Aquila clanga;all;eats;fish;EUROPE;BIRDref107;BIRDref533;BIRDref518;
